Source,Target,Type,Id,Label,Weight,d1
French Language,Balearic Catalan,Directed,20389,,1,0
French Language,Banat Romanian Dialect,Directed,20390,,1,0
French Language,Barese Dialect,Directed,20391,,1,0
French Language,Barranquenho,Directed,20392,,1,0
French Language,Basque Language,Directed,20393,,1,0
French Language,Belgium,Directed,20394,,1,0
French Language,Benasquese Dialect,Directed,20395,,1,0
French Language,Benevento Dialect,Directed,20396,,1,0
French Language,Bercian Dialect,Directed,20397,,1,0
French Language,Bergamasque Dialect,Directed,20398,,1,0
French Language,Berrichon Dialect,Directed,20399,,1,0
French Language,Bolognese Dialect,Directed,20400,,1,0
French Language,Bourbonnais Dialects,Directed,20401,,1,0
French Language,Brabantian Dialect,Directed,20402,,1,0
French Language,Brayon,Directed,20403,,1,0
French Language,Brazilian Portuguese,Directed,20404,,1,0
French Language,Brianzöö Dialect,Directed,20405,,1,0
French Language,Brigasc Dialect,Directed,20406,,1,0
French Language,British Latin,Directed,20407,,1,0
French Language,Bukovinian Romanian Dialect,Directed,20408,,1,0
French Language,Burgundian Language (Oïl),Directed,20409,,1,0
French Language,Bustocco And Legnanese Dialects,Directed,20410,,1,0
French Language,Béarnese Dialect,Directed,20411,,1,0
French Language,Cadorino Dialect,Directed,20412,,1,0
French Language,Calque,Directed,20413,,1,0
French Language,Caló Language,Directed,20414,,1,0
French Language,Cameroon,Directed,20415,,1,0
French Language,Campidanese Sardinian,Directed,20416,,1,0
French Language,Canada,Directed,20417,,1,0
French Language,Canadian French,Directed,20418,,1,0
French Language,Cantabrian Dialect,Directed,20419,,1,0
French Language,Cantonese,Directed,20420,,1,0
French Language,Canzés Dialect,Directed,20421,,1,0
French Language,Castelmezzano Dialect,Directed,20422,,1,0
French Language,Castilian Spanish,Directed,20423,,1,0
French Language,Castrapo,Directed,20424,,1,0
French Language,Castúo,Directed,20425,,1,0
French Language,Catalan Dialects,Directed,20426,,1,0
French Language,Catalan Language,Directed,20427,,1,0
French Language,Cauchois Dialect,Directed,20428,,1,0
French Language,Central-Northern Latian Dialect,Directed,20429,,1,0
French Language,Central Catalan,Directed,20430,,1,0
French Language,Central Italian,Directed,20431,,1,0
French Language,Central Marchigiano Dialect,Directed,20432,,1,0
French Language,Central Vowel,Directed,20433,,1,0
French Language,Champenois Language,Directed,20434,,1,0
French Language,Chiac,Directed,20435,,1,0
French Language,Chilean Spanish,Directed,20436,,1,0
French Language,Chilote Spanish,Directed,20437,,1,0
French Language,Chipilo Venetian Dialect,Directed,20438,,1,0
French Language,Cilentan Dialect,Directed,20439,,1,0
French Language,Classical Latin,Directed,20440,,1,0
French Language,Classification Of Romance Languages,Directed,20441,,1,0
French Language,Close-Mid Back Rounded Vowel,Directed,20442,,1,0
French Language,Close-Mid Front Unrounded Vowel,Directed,20443,,1,0
French Language,Close Back Rounded Vowel,Directed,20444,,1,0
French Language,Close Front Unrounded Vowel,Directed,20445,,1,0
French Language,Close Vowel,Directed,20446,,1,0
French Language,Comasco-Lecchese Dialects,Directed,20447,,1,0
French Language,Comasco Dialect,Directed,20448,,1,0
French Language,Common Romanian,Directed,20449,,1,0
French Language,Corsican Language,Directed,20450,,1,0
French Language,Cotentinais,Directed,20451,,1,0
French Language,Council Of Europe,Directed,20452,,1,0
French Language,Cremish Dialect,Directed,20453,,1,0
French Language,Cremunés Dialect,Directed,20454,,1,0
French Language,Crișana Dialect,Directed,20455,,1,0
French Language,Dalmatian Language,Directed,20456,,1,0
French Language,De Facto,Directed,20457,,1,0
French Language,De Jure,Directed,20458,,1,0
French Language,Dental Consonant,Directed,20459,,1,0
French Language,Diaeresis (Diacritic),Directed,20460,,1,0
French Language,Dialect,Directed,20461,,1,0
French Language,Digraph (Orthography),Directed,20462,,1,0
French Language,Diphthong,Directed,20463,,1,0
French Language,Doi (Identifier),Directed,20464,,1,0
French Language,Dutch Language,Directed,20465,,1,0
French Language,East Asturian,Directed,20466,,1,0
French Language,East Flemish,Directed,20467,,1,0
French Language,Eastern Romance Languages,Directed,20468,,1,0
French Language,Ebro Valley Aragonese,Directed,20469,,1,0
French Language,Egypt,Directed,20470,,1,0
French Language,Emilian Language,Directed,20471,,1,0
French Language,Emilian–Romagnol,Directed,20472,,1,0
French Language,English Language,Directed,20473,,1,0
French Language,Equatoguinean Spanish,Directed,20474,,1,0
French Language,Equatorial Guinea,Directed,20475,,1,0
French Language,Estremenho Dialect,Directed,20476,,1,0
French Language,Ethnologue,Directed,20477,,1,0
French Language,European Commission,Directed,20478,,1,0
French Language,European Portuguese,Directed,20479,,1,0
French Language,European Union,Directed,20480,,1,0
French Language,Extremaduran Language,Directed,20481,,1,0
French Language,Extreme Southern Italian,Directed,20482,,1,0
French Language,Faetar Language,Directed,20483,,1,0
French Language,Fala Language,Directed,20484,,1,0
French Language,Ferrarese Dialect,Directed,20485,,1,0
French Language,First Language,Directed,20486,,1,0
French Language,Fiuman Dialect,Directed,20487,,1,0
French Language,Florentine Dialect,Directed,20488,,1,0
French Language,Forbes,Directed,20489,,1,0
French Language,Forlivese Dialect,Directed,20490,,1,0
French Language,Fornes Dialects,Directed,20491,,1,0
French Language,Frainc-Comtou,Directed,20492,,1,0
French Language,France,Directed,20493,,1,0
French Language,Francization,Directed,20494,,1,0
French Language,Franco-Italian,Directed,20495,,1,0
French Language,Franco-Ontarian,Directed,20496,,1,0
French Language,Franco-Provençal,Directed,20497,,1,0
French Language,Frankish Language,Directed,20498,,1,0
French Language,French-Based Creole Languages,Directed,20499,,1,0
French Language,French Flemish,Directed,20500,,1,0
French Language,French Sign Language,Directed,20501,,1,0
French Language,French Sign Language Family,Directed,20502,,1,0
French Language,Frenchville French,Directed,20503,,1,0
French Language,Fricative Consonant,Directed,20504,,1,0
French Language,Friulian Language,Directed,20505,,1,0
French Language,Front Vowel,Directed,20506,,1,0
French Language,Galician Language,Directed,20507,,1,0
French Language,Galician–Asturian,Directed,20508,,1,0
French Language,Galician–Portuguese,Directed,20509,,1,0
French Language,Gallo-Italic Languages,Directed,20510,,1,0
French Language,Gallo-Italic Of Basilicata,Directed,20511,,1,0
French Language,Gallo-Italic Of Sicily,Directed,20512,,1,0
French Language,Gallo-Romance Languages,Directed,20513,,1,0
French Language,Gallo Language,Directed,20514,,1,0
French Language,Gallurese,Directed,20515,,1,0
French Language,Gardiol Language,Directed,20516,,1,0
French Language,Gascon Dialect,Directed,20517,,1,0
French Language,Genoese Dialect,Directed,20518,,1,0
French Language,German Sign Language Family,Directed,20519,,1,0
French Language,German Language,Directed,20520,,1,0
French Language,Glottolog,Directed,20521,,1,0
French Language,Grammatical Aspect,Directed,20522,,1,0
French Language,Grammatical Case,Directed,20523,,1,0
French Language,Grammatical Gender,Directed,20524,,1,0
French Language,Grammatical Mood,Directed,20525,,1,0
French Language,Grammatical Number,Directed,20526,,1,0
French Language,Grammatical Person,Directed,20527,,1,0
French Language,Grammatical Tense,Directed,20528,,1,0
French Language,Grave Accent,Directed,20529,,1,0
French Language,Guernésiais,Directed,20530,,1,0
French Language,Haketia,Directed,20531,,1,0
French Language,Hecho Aragonese,Directed,20532,,1,0
French Language,Houma People,Directed,20533,,1,0
French Language,Hutterite German,Directed,20534,,1,0
French Language,Isbn (Identifier),Directed,20535,,1,0
French Language,Iso 639-1,Directed,20536,,1,0
French Language,Iso 639-2,Directed,20537,,1,0
French Language,Iso 639-2/B,Directed,20538,,1,0
French Language,Iso 639-2/T,Directed,20539,,1,0
French Language,Iso 639-3,Directed,20540,,1,0
French Language,Issn (Identifier),Directed,20541,,1,0
French Language,Iberian Romance Languages,Directed,20542,,1,0
French Language,Imperative Mood,Directed,20543,,1,0
French Language,India,Directed,20544,,1,0
French Language,Indo-Aryan Languages,Directed,20545,,1,0
French Language,Infinitive,Directed,20546,,1,0
French Language,Inflection,Directed,20547,,1,0
French Language,Intemelio Dialect,Directed,20548,,1,0
French Language,International Criminal Court,Directed,20549,,1,0
French Language,International Olympic Committee,Directed,20550,,1,0
French Language,International Phonetic Alphabet,Directed,20551,,1,0
French Language,Irpinian Dialect,Directed,20552,,1,0
French Language,Istriot Language,Directed,20553,,1,0
French Language,Istro-Romanian Language,Directed,20554,,1,0
French Language,Italian Sign Language,Directed,20555,,1,0
French Language,Italian Language,Directed,20556,,1,0
French Language,Italic Languages,Directed,20557,,1,0
French Language,Italo-Australian Dialect,Directed,20558,,1,0
French Language,Italo-Dalmatian Languages,Directed,20559,,1,0
French Language,Italo-Western Languages,Directed,20560,,1,0
French Language,Italy,Directed,20561,,1,0
French Language,Ivory Coast,Directed,20562,,1,0
French Language,Jstor (Identifier),Directed,20563,,1,0
French Language,Jauer Dialect,Directed,20564,,1,0
French Language,Jersey Legal French,Directed,20565,,1,0
French Language,Joual,Directed,20566,,1,0
French Language,Judaeo-Aragonese,Directed,20567,,1,0
French Language,Judaeo-Catalan,Directed,20568,,1,0
French Language,Judaeo-Piedmontese,Directed,20569,,1,0
French Language,Judaeo-Portuguese,Directed,20570,,1,0
French Language,Judaeo-Spanish,Directed,20571,,1,0
French Language,Judeo-Gascon,Directed,20572,,1,0
French Language,Judeo-Italian Languages,Directed,20573,,1,0
French Language,Judeo-Mantuan,Directed,20574,,1,0
French Language,Judeo-Provençal,Directed,20575,,1,0
French Language,Jèrriais,Directed,20576,,1,0
French Language,Korean Language,Directed,20577,,1,0
French Language,Labial Consonant,Directed,20578,,1,0
French Language,Ladin Language,Directed,20579,,1,0
French Language,Laghée Dialect,Directed,20580,,1,0
French Language,Landese Dialect,Directed,20581,,1,0
French Language,Language Death,Directed,20582,,1,0
French Language,Language Family,Directed,20583,,1,0
French Language,Languages Of Abkhazia,Directed,20584,,1,0
French Language,Languages Of Albania,Directed,20585,,1,0
French Language,Languages Of Andorra,Directed,20586,,1,0
French Language,Languages Of Armenia,Directed,20587,,1,0
French Language,Languages Of Austria,Directed,20588,,1,0
French Language,Languages Of Azerbaijan,Directed,20589,,1,0
French Language,Languages Of Belarus,Directed,20590,,1,0
French Language,Languages Of Belgium,Directed,20591,,1,0
French Language,Languages Of Bosnia And Herzegovina,Directed,20592,,1,0
French Language,Languages Of Bulgaria,Directed,20593,,1,0
French Language,Languages Of Calabria,Directed,20594,,1,0
French Language,Languages Of Croatia,Directed,20595,,1,0
French Language,Languages Of Cyprus,Directed,20596,,1,0
French Language,Languages Of Denmark,Directed,20597,,1,0
French Language,Languages Of England,Directed,20598,,1,0
French Language,Languages Of Estonia,Directed,20599,,1,0
French Language,Languages Of Europe,Directed,20600,,1,0
French Language,Languages Of Finland,Directed,20601,,1,0
French Language,Languages Of France,Directed,20602,,1,0
French Language,Languages Of Georgia (Country),Directed,20603,,1,0
French Language,Languages Of Germany,Directed,20604,,1,0
French Language,Languages Of Gibraltar,Directed,20605,,1,0
French Language,Languages Of Greece,Directed,20606,,1,0
French Language,Languages Of Hungary,Directed,20607,,1,0
French Language,Languages Of Iceland,Directed,20608,,1,0
French Language,Languages Of Ireland,Directed,20609,,1,0
French Language,Languages Of Italy,Directed,20610,,1,0
French Language,Languages Of Jersey,Directed,20611,,1,0
French Language,Languages Of Kazakhstan,Directed,20612,,1,0
French Language,Languages Of Kosovo,Directed,20613,,1,0
French Language,Languages Of Latvia,Directed,20614,,1,0
French Language,Languages Of Liechtenstein,Directed,20615,,1,0
French Language,Languages Of Lithuania,Directed,20616,,1,0
French Language,Languages Of Luxembourg,Directed,20617,,1,0
French Language,Languages Of Malta,Directed,20618,,1,0
French Language,Languages Of Moldova,Directed,20619,,1,0
French Language,Languages Of Monaco,Directed,20620,,1,0
French Language,Languages Of Montenegro,Directed,20621,,1,0
French Language,Languages Of North Macedonia,Directed,20622,,1,0
French Language,Languages Of Northern Cyprus,Directed,20623,,1,0
French Language,Languages Of Northern Ireland,Directed,20624,,1,0
French Language,Languages Of Norway,Directed,20625,,1,0
French Language,Languages Of Poland,Directed,20626,,1,0
French Language,Languages Of Portugal,Directed,20627,,1,0
French Language,Languages Of Romania,Directed,20628,,1,0
French Language,Languages Of Russia,Directed,20629,,1,0
French Language,Languages Of San Marino,Directed,20630,,1,0
French Language,Languages Of Scotland,Directed,20631,,1,0
French Language,Languages Of Serbia,Directed,20632,,1,0
French Language,Languages Of Slovakia,Directed,20633,,1,0
French Language,Languages Of Slovenia,Directed,20634,,1,0
French Language,Languages Of South Ossetia,Directed,20635,,1,0
French Language,Languages Of Spain,Directed,20636,,1,0
French Language,Languages Of Svalbard,Directed,20637,,1,0
French Language,Languages Of Sweden,Directed,20638,,1,0
French Language,Languages Of Switzerland,Directed,20639,,1,0
French Language,Languages Of Transnistria,Directed,20640,,1,0
French Language,Languages Of Turkey,Directed,20641,,1,0
French Language,Languages Of Ukraine,Directed,20642,,1,0
French Language,Languages Of Vatican City,Directed,20643,,1,0
French Language,Languages Of Wales,Directed,20644,,1,0
French Language,Languages Of The Bailiwick Of Guernsey,Directed,20645,,1,0
French Language,Languages Of The Czech Republic,Directed,20646,,1,0
French Language,Languages Of The European Union,Directed,20647,,1,0
French Language,Languages Of The Faroe Islands,Directed,20648,,1,0
French Language,Languages Of The Isle Of Man,Directed,20649,,1,0
French Language,Languages Of The Netherlands,Directed,20650,,1,0
French Language,Languages Of The Sovereign Military Order Of Malta,Directed,20651,,1,0
French Language,Languages Of The United Kingdom,Directed,20652,,1,0
French Language,Languages Of Åland,Directed,20653,,1,0
French Language,Languedocien Dialect,Directed,20654,,1,0
French Language,Langues D'Oïl,Directed,20655,,1,0
French Language,Latin,Directed,20656,,1,0
French Language,Latin Language,Directed,20657,,1,0
French Language,Latin Script,Directed,20658,,1,0
French Language,Latino-Faliscan Languages,Directed,20659,,1,0
French Language,Law French,Directed,20660,,1,0
French Language,Lecchese Dialect,Directed,20661,,1,0
French Language,Legnanese Dialect,Directed,20662,,1,0
French Language,Leonese Language,Directed,20663,,1,0
French Language,Lexical Similarity,Directed,20664,,1,0
French Language,Ligurian Language,Directed,20665,,1,0
French Language,Limousin Dialect,Directed,20666,,1,0
French Language,Lingua Franca,Directed,20667,,1,0
French Language,Linguasphere Observatory,Directed,20668,,1,0
French Language,Llanito,Directed,20669,,1,0
French Language,Logudorese Sardinian,Directed,20670,,1,0
French Language,Lombard Language,Directed,20671,,1,0
French Language,Lorrain Language,Directed,20672,,1,0
French Language,Lorraine Franconian,Directed,20673,,1,0
French Language,Los Angeles Times,Directed,20674,,1,0
French Language,Louisiana French,Directed,20675,,1,0
French Language,Luxembourg,Directed,20676,,1,0
French Language,Luxembourgish,Directed,20677,,1,0
French Language,Magoua,Directed,20678,,1,0
French Language,Maltese Italian,Directed,20679,,1,0
French Language,Mandarin Chinese,Directed,20680,,1,0
French Language,Manduriano,Directed,20681,,1,0
French Language,Manually Coded Language,Directed,20682,,1,0
French Language,Maramureș Dialect,Directed,20683,,1,0
French Language,Mauritius,Directed,20684,,1,0
French Language,Mediterranean Lingua Franca,Directed,20685,,1,0
French Language,Megleno-Romanian Language,Directed,20686,,1,0
French Language,Menorcan,Directed,20687,,1,0
French Language,Mentonasc Dialect,Directed,20688,,1,0
French Language,Meridional French,Directed,20689,,1,0
French Language,Mid Central Vowel,Directed,20690,,1,0
French Language,Middle Ages,Directed,20691,,1,0
French Language,Milanese Dialect,Directed,20692,,1,0
French Language,Minderico Language,Directed,20693,,1,0
French Language,Mineiro,Directed,20694,,1,0
French Language,Mirandese Language,Directed,20695,,1,0
French Language,Missouri French,Directed,20696,,1,0
French Language,Moldavian Dialect,Directed,20697,,1,0
French Language,Molisan,Directed,20698,,1,0
French Language,Monégasque Dialect,Directed,20699,,1,0
French Language,Morocco,Directed,20700,,1,0
French Language,Moselle Romance,Directed,20701,,1,0
French Language,Murcian Spanish,Directed,20702,,1,0
French Language,Muskrat French,Directed,20703,,1,0
French Language,Métis French,Directed,20704,,1,0
French Language,Nasal Consonant,Directed,20705,,1,0
French Language,Navalese Dialect,Directed,20706,,1,0
French Language,Navarrese Dialect,Directed,20707,,1,0
French Language,Navarro-Aragonese,Directed,20708,,1,0
French Language,Neapolitan Language,Directed,20709,,1,0
French Language,New England French,Directed,20710,,1,0
French Language,Newfoundland French,Directed,20711,,1,0
French Language,Niçard Dialect,Directed,20712,,1,0
French Language,Nones Dialect,Directed,20713,,1,0
French Language,Norman Language,Directed,20714,,1,0
French Language,Northern Catalan,Directed,20715,,1,0
French Language,Northern Portuguese,Directed,20716,,1,0
French Language,Noun,Directed,20717,,1,0
French Language,Novarese Lombard,Directed,20718,,1,0
French Language,Oclc (Identifier),Directed,20719,,1,0
French Language,Occitan Language,Directed,20720,,1,0
French Language,Occitano-Romance Languages,Directed,20721,,1,0
French Language,Official Language,Directed,20722,,1,0
French Language,Old Catalan,Directed,20723,,1,0
French Language,Old French,Directed,20724,,1,0
French Language,Old Gallo-Romance,Directed,20725,,1,0
French Language,Old Latin,Directed,20726,,1,0
French Language,Old Leonese Language,Directed,20727,,1,0
French Language,Old Lombard Dialect,Directed,20728,,1,0
French Language,Old Occitan,Directed,20729,,1,0
French Language,Old Riojan,Directed,20730,,1,0
French Language,Old Romagnol,Directed,20731,,1,0
French Language,Old Spanish,Directed,20732,,1,0
French Language,Oliventine Portuguese,Directed,20733,,1,0
French Language,Oltenian Dialect,Directed,20734,,1,0
French Language,Open-Mid Back Rounded Vowel,Directed,20735,,1,0
French Language,Open-Mid Front Unrounded Vowel,Directed,20736,,1,0
French Language,Open Vowel,Directed,20737,,1,0
French Language,Organization Of American States,Directed,20738,,1,0
French Language,Orleanais Dialect,Directed,20739,,1,0
French Language,Ossolano,Directed,20740,,1,0
French Language,Palatal Consonant,Directed,20741,,1,0
French Language,Palra D'El Rebollal,Directed,20742,,1,0
French Language,Pannonian Latin,Directed,20743,,1,0
French Language,Pantesco Dialect,Directed,20744,,1,0
French Language,Parmigiano Dialect,Directed,20745,,1,0
French Language,Passive Voice,Directed,20746,,1,0
French Language,Patuet,Directed,20747,,1,0
French Language,Pavese Dialect,Directed,20748,,1,0
French Language,Paywall,Directed,20749,,1,0
French Language,Paḷḷuezu Dialect,Directed,20750,,1,0
French Language,Peninsular Spanish,Directed,20751,,1,0
French Language,Pennsylvania Dutch Language,Directed,20752,,1,0
French Language,Persian Language,Directed,20753,,1,0
French Language,Personal Pronoun,Directed,20754,,1,0
French Language,Peruvian Ribereño Spanish,Directed,20755,,1,0
French Language,Peruvian Spanish,Directed,20756,,1,0
French Language,Philippine Spanish,Directed,20757,,1,0
French Language,Phoneme,Directed,20758,,1,0
French Language,Picard Language,Directed,20759,,1,0
French Language,Piedmontese Language,Directed,20760,,1,0
French Language,Plautdietsch,Directed,20761,,1,0
French Language,Pluperfect,Directed,20762,,1,0
French Language,Poitevin Dialect,Directed,20763,,1,0
French Language,Poitevin–Saintongeais,Directed,20764,,1,0
French Language,Polish Language,Directed,20765,,1,0
French Language,Portugis,Directed,20766,,1,0
French Language,Portuguese-Based Creole Languages,Directed,20767,,1,0
French Language,Portuguese Dialects,Directed,20768,,1,0
French Language,Portuguese Language,Directed,20769,,1,0
French Language,Portuguese Language In Africa,Directed,20770,,1,0
French Language,Portuguese Language In Asia,Directed,20771,,1,0
French Language,Postalveolar Consonant,Directed,20772,,1,0
French Language,Present Tense,Directed,20773,,1,0
French Language,Pronoun,Directed,20774,,1,0
French Language,Proto-Romance Language,Directed,20775,,1,0
French Language,Provençal Dialect,Directed,20776,,1,0
French Language,Punjabi Language,Directed,20777,,1,0
French Language,Putèr,Directed,20778,,1,0
French Language,Quebec French,Directed,20779,,1,0
French Language,Regional Italian,Directed,20780,,1,0
French Language,Register (Sociolinguistics),Directed,20781,,1,0
French Language,Rhaeto-Romance Languages,Directed,20782,,1,0
French Language,Ribagorçan,Directed,20783,,1,0
French Language,Riberan Dialect,Directed,20784,,1,0
French Language,Rioplatense Spanish,Directed,20785,,1,0
French Language,Riunorese Leonese,Directed,20786,,1,0
French Language,Romagnol,Directed,20787,,1,0
French Language,Roman Empire,Directed,20788,,1,0
French Language,Romance Language,Directed,20789,,1,0
French Language,Romanesco Dialect,Directed,20790,,1,0
French Language,Romanian Dialects,Directed,20791,,1,0
French Language,Romanian Language,Directed,20792,,1,0
French Language,Romanization,Directed,20793,,1,0
French Language,Romansh Language,Directed,20794,,1,0
French Language,Routledge,Directed,20795,,1,0
French Language,Royasc,Directed,20796,,1,0
French Language,Russian Language,Directed,20797,,1,0
French Language,S2Cid (Identifier),Directed,20798,,1,0
French Language,Sabino Dialect,Directed,20799,,1,0
French Language,Saharan Spanish,Directed,20800,,1,0
French Language,Saintongeais Dialect,Directed,20801,,1,0
French Language,Salentino Dialect,Directed,20802,,1,0
French Language,Sanskrit,Directed,20803,,1,0
French Language,Sardinian Language,Directed,20804,,1,0
French Language,Sassarese Language,Directed,20805,,1,0
French Language,Savoyard Dialect,Directed,20806,,1,0
French Language,Second Language,Directed,20807,,1,0
French Language,Senegal,Directed,20808,,1,0
French Language,Sercquiais,Directed,20809,,1,0
French Language,Sicilian Language,Directed,20810,,1,0
French Language,Sinte Romani,Directed,20811,,1,0
French Language,Southern Latian Dialect,Directed,20812,,1,0
French Language,Southern Romance Languages,Directed,20813,,1,0
French Language,Southwestern Lombard,Directed,20814,,1,0
French Language,Spanish-Based Creole Languages,Directed,20815,,1,0
French Language,Spanish Dialects And Varieties,Directed,20816,,1,0
French Language,Spanish Language,Directed,20817,,1,0
French Language,Spanish Language In The Americas,Directed,20818,,1,0
French Language,Specials (Unicode Block),Directed,20819,,1,0
French Language,St. Marys Bay French,Directed,20820,,1,0
French Language,Stop Consonant,Directed,20821,,1,0
French Language,Subject–Verb–Object,Directed,20822,,1,0
French Language,Subjunctive Mood,Directed,20823,,1,0
French Language,Surmiran Dialect,Directed,20824,,1,0
French Language,Sursilvan,Directed,20825,,1,0
French Language,Sutsilvan Dialects (Romansh),Directed,20826,,1,0
French Language,Swiss-German Sign Language,Directed,20827,,1,0
French Language,Swiss French,Directed,20828,,1,0
French Language,Swiss German,Directed,20829,,1,0
